,link,headline,summary,date
937,http://query.nytimes.com/gst/fullpage.html?res=9500E7DF163FF937A35757C0A9619C8B63,TODAY IN BUSINESS,"A NEW SIDE TO VERMONT -- Vermont, which offers American companies lucrative tax breaks through unusual insurance arrangements, now rivals the Cayman Islands and Bermuda as the insurance destination of choice for many companies. [Page C1.] GETTING IN ON GLOBAL POSITIONING -- The United States monopoly on satellite navigation is about to be challenged. Russia plans to launch eight navigation satellites by the end of the year, seeking to take on a role as navigation technology becomes ubiquitous in the economy. [C1.] A BROADER SENSE OF OUTSOURCING -- The outsourcing of jobs to countries like India has increasingly included the jobs of Western white-collar elites, in fields as diverse as investment banking, aircraft engineering and pharmaceutical research. [C1.] ANOTHER TRY FOR TRIBUNE? -- Eli Broad and Ronald W. Burkle, the two Los Angeles billionaires who lost the auction for the Tribune Company to Samuel Zell, reconvened with advisers to consider making a new bid for the company, according to a person close to them. [C1.] TAX PREPARER FRAUD -- The Justice Department took steps to shut down franchises of the Jackson Hewitt tax preparation chain, charging that more than 165 stores had enabled thousands of customers to fraudulently obtain $70 million by falsifying tax returns. The I.R.S. commissioner, Mark Everson, above, said that the government's action was limited to certain franchises, not the Jackson Hewitt headquarters. [C3.] U.S. SUES ANTITAX ADVOCATE -- The leader of a nationwide movement that contends most Americans are not required to pay income tax was sued by the Justice Department, which said that his followers had used his scheme to avoid paying $21 million in income taxes. [C3.] AUTO SALES IN MARCH -- General Motors, Ford Motor and the Chrysler division of DaimlerChrysler all reported declines in dealership sales in March. Toyota, meanwhile, reported an increase of 7.7 percent, and sales of its Prius doubled. [C3.] RECORD SPEED ON RAILS -- A French high-speed train broke the world speed record on rail, reaching 357 miles an hour in a test. [C4.] BUYOUT FOR AUSTRALIAN RETAILER -- A consortium has offered to buy the troubled retailer Coles, the second-largest retailer in Australia, on terms that would make it the largest takeover attempt in Australia. [C3.] STATES EMBOLDENED ON CLIMATE -- President Bush said that he did not intend to use his authority to regulate the gases that cause climate change. But the Supreme Court's Monday decision is creating political momentum in a growing number of states to bypass the Bush administration and make their own rules. [A1.] NEWS CORP. ASSET SWAP APPROVED -- Shareholders of the News Corporation have approved an $11 billion asset swap that increases Rupert Murdoch's control over the company and transfers the DirecTV Group to Liberty Media, controlled by John C. Malone. Under the agreement, signed in December, the News Corporation will buy back Liberty's 16.3 percent stake in the company, raising the Murdoch family's stake in the News Corporation to 38 percent, from 31 percent. [C6.] DOUBLECLICK'S NEW VENTURE -- DoubleClick, which delivers marketing messages to Web sites and monitors how many clicks they get, plans to announce that it is setting up a Nasdaq-like exchange for the buying and selling of digital advertisements. Advertising. [C6.] HOUSING DATA HELP STOCKS SOAR -- Shares surged, pushing the Dow Jones industrial average to a five-week high, as the housing market and consumers showed signs of resilience and falling oil prices gave investors an extra reason to rally. [C11.] OFFICES RESURGENT IN MANHATTAN -- The strength of Manhattan's commercial property market is causing developers to rethink plans to convert aging office buildings into residential condominiums. [C8.] JPMORGAN MAY BUILD SKYSCRAPER -- JPMorgan Chase is in negotiations to build a 1.3-million-square-foot skyscraper in Manhattan near ground zero and bring thousands of employees downtown from Midtown, according to government officials involved in the negotiations. [B1.] JAILED VIDEOGRAPHER IS RELEASED -- A freelance videographer and blogger was released from jail, eight months after he was incarcerated for refusing to turn over a tape of a violent protest, ending what has been called the longest incarceration ever of an American journalist. [A9.] ONLINE THE EXECUTIVE PAY PACKAGE -- The latest on the compensation packages of corporate executives, gleaned from proxy statements and other documents, and interactive features on executive pay are at nytimes.com/business. TIGHTENING MORTGAGE REINS -- A growing number of New Yorkers, often with six-figure salaries and reasonably good credit, have begun to find that mortgages are harder to get as lenders try to stem losses from loans to the weakest, or subprime, borrowers. A report and slide show are at nytimes.com/realestate. MANHATTAN MULTITASKERS -- On bicycle, on foot and often behind the wheel, users of digital devices present potentially dangerous situations every day. A report and slide show are at nytimes.com/multimedia.",
938,http://query.nytimes.com/gst/fullpage.html?res=9C05E6DA1F30F931A35757C0A9619C8B63,Tribune Plans to Sell Chicago Cubs,"The Chicago Cubs' 2007 marketing slogan exclaims, ''Play Like There's No Tomorrow!'' That will be literally true for the Tribune Company, which announced Monday that it would sell the Cubs, its storied subsidiary, later this year as part of the company's overall sale to the Chicago billionaire Sam Zell. The company did not reveal any prospective ownership groups, only that it planned to complete the transaction after the 2007 baseball season. That moment usually comes before the October playoffs for the Cubs, who have not won a World Series since 1908 or even participated in one since 1945.",
871,http://query.nytimes.com/gst/fullpage.html?res=9803E5D91731F93AA15755C0A9619C8B63,The Murdoch Factor,"In October 2003, the nonpartisan Program on International Policy Attitudes published a study titled ''Misperceptions, the media and the Iraq war.'' It found that 60 percent of Americans believed at least one of the following: clear evidence had been found of links between Iraq and Al Qaeda; W.M.D. had been found in Iraq; world public opinion favored the U.S. going to war with Iraq. The prevalence of these misperceptions, however, depended crucially on where people got their news. Only 23 percent of those who got their information mainly from PBS or NPR believed any of these untrue things, but the number was 80 percent among those relying primarily on Fox News. In particular, two-thirds of Fox devotees believed that the U.S. had ''found clear evidence in Iraq that Saddam Hussein was working closely with the Al Qaeda terrorist organization.''",
870,http://query.nytimes.com/gst/fullpage.html?res=9902E1DA163EF930A2575BC0A9609C8B63,His Salary Last Year? They're Still Counting,"The News Corporation says it is too soon to tell how much it paid its chairman and chief executive, Rupert Murdoch, last year. But he has already received a big raise for this year. The company's board set Mr. Murdoch's salary for the fiscal year that started on July 1 at $8.1 million. That is about $70,000 a week more than his 2005 salary. In addition, he will receive a bonus of as much as $25 million. A News Corporation spokesman said the formula was so complex that the company would not divulge Mr. Murdoch's total pay for last year until next month.",
877,http://query.nytimes.com/gst/fullpage.html?res=9C04E0D7123FF933A05754C0A9609C8B63,Weekend at Rupert's For a Few Close Pals,"Over the years, Rupert Murdoch has hobnobbed at the World Economic Forum in Switzerland, the Allen & Company conference in Idaho and other gatherings of the global elite. But he could put them all to shame with the star-studded retreat he is holding for the 250 most senior managers of the News Corporation and their spouses starting today at the Pebble Beach Resort near his ranch in Carmel, Calif.",
864,http://query.nytimes.com/gst/fullpage.html?res=9F05EEDB1731F93AA35756C0A9619C8B63,Corrections,"A report in the What's Online column in Business Day on Saturday, about the relationship between the current and former directors of the News Corporation and Dow Jones & Company, referred incorrectly to Vernon Jordan's business relationship with Dow Jones. He left the company's board last year; he is no longer a director.",
723,http://query.nytimes.com/gst/fullpage.html?res=9F07E6D8123CF934A25751C1A96E9C8B63,TODAY IN BUSINESS,"DEEP CUTS The Federal Reserve, headed by Chairman Ben S, Bernanke, left, entered a new era by cutting its target for the overnight federal funds rate to a range of zero to 0.25 percent, so low that it will have to reach for untested tools in fighting the recession. STOCKS SOAR AFTER RATE CUT Stock markets soared 5 percent as investors cheered the Fed's latest attempt to loosen credit and end one of the worst economic downturns since the Great Depression. [B9.]",
737,https://www.nytimes.com/video/business/1194817111223/murdoch-may-join-bid-for-yahoo.html,Murdoch May Join Bid for Yahoo,CNBC interviews Andrew Ross Sorkin of the Times about discussions that News Corp is having with Microsoft about a joint bid to acquire Yahoo.,
781,http://query.nytimes.com/gst/fullpage.html?res=9F0CE1D71131F933A15756C0A9619C8B63,Corrections,"An article last Sunday about Rupert Murdoch's digital ambitions for the newspaper industry referred incorrectly to the independent board of directors at The Times of London. An independent board was in place when Mr. Murdoch acquired the newspaper in 1981, and he has maintained it; he did not install it.",
792,http://query.nytimes.com/gst/fullpage.html?res=9B02E3D81739F93AA35751C1A9619C8B63,IN OTHER WORDS,Will New Jersey Finally Get TV,
834,http://query.nytimes.com/gst/fullpage.html?res=9D0DE0D61431F932A25756C0A9619C8B63,Corrections,"An article in Business Day on Monday about two minority partners in Dow Jones & Company who criticized a takeover attempt by Rupert Murdoch's News Corporation referred incorrectly to the ownership of Dow Jones's Class B stock, which has 10 times the voting power of a regular share. The Ottaway and Bancroft families are the largest owners of Class B shares, they are not the sole owners. (Shareholders were given Class B shares in the 1980s.)",
835,http://query.nytimes.com/gst/fullpage.html?res=9D00E3D91531F931A25756C0A9619C8B63,Corrections,"An article in Business Day on Wednesday about a Hong Kong couple accused of insider trading in connection with a bid for Dow Jones & Company by the News Corporation referred imprecisely to the actions taken by Dow Jones. While the company is gathering information internally and is cooperating in an inquiry by the Securities and Exchange Commission, it is not conducting an internal investigation focusing on a director, David K. P. Li.",
837,http://query.nytimes.com/gst/fullpage.html?res=9A05EFD6113EF936A35756C0A9619C8B63,"Murdoch, Reuters and Scandal. Wait, We're Not Finished.","Rupert Murdoch was the man in the news this week as word got out that he wanted to buy Dow Jones & Company. Reuters said it had received a friendly takeover offer, while Cablevision said it was finally ready to accept the Dolan family's buyout offer.",
838,http://query.nytimes.com/gst/fullpage.html?res=9A05E6DC1031F933A15751C1A9609C8B63,Corrections,"The Media Equation column in Business Day on Monday, about the News Corporation's decision to kill Judith Regan's multimedia rollout of O.J. Simpson's book, misstated the characterization of the project by Rupert Murdoch, the company's chairman. He called it ''ill-considered'' -- not ''ill-conceived.''",
8,http://query.nytimes.com/gst/fullpage.html?res=9803EFD91139F93AA35750C0A9659D8B63,News Corp. Newspapers Will Get a Parting Gift,"News Corporation’s new publishing company will receive a $2.6 billion infusion of cash and have no debt when it separates from the company’s higher-growth cable channels and Hollywood studio this summer. In a filing with the Securities and Exchange Commission on Friday, the company confirmed what analysts had expected: Rupert Murdoch will make sure his beloved trove of roughly 175 newspapers will have plenty of capital once they are split off on their own.",
839,http://query.nytimes.com/gst/fullpage.html?res=9E05E3DD113EF937A35756C0A9619C8B63,Back of the Envelope,"It has been a while since newspapers were hot takeover targets -- witness the long, slow auction for Tribune that drew few bidders. But Rupert Murdoch's $5 billion offer for Dow Jones this week has stirred up deal makers.",
945,http://query.nytimes.com/gst/fullpage.html?res=9C05E3DB113FF93BA35751C0A9619C8B63,TODAY IN BUSINESS,"BLACKSTONE TAKES IT -- The takeover battle for Equity Office Properties Trust finally has a winner: the private equity giant the Blackstone Group won with an offer of $55.50 a share, or $39 billion. It is the biggest leveraged private equity buyout ever. [Page A1.] BANK SETTLES TAX SHELTER SUITS -- Deutsche Bank has reached a settlement with hundreds of wealthy investors to whom it sold aggressive tax shelters, a major shift in how it is dealing with the legal woes surrounding its tax shelter work. [C1.] MAKE-YOUR-OWN ADS -- Several companies on the Internet are offering automated ad creation and, in some cases, ad placement services that advertisers can use to create campaigns with little human interaction. Advertising. [C1.] SETTING A TONE -- The new chief of Home Depot, Frank Blake, is beginning to make his mark on an organization. Among other things, he has ended the daily free lunch for his top deputies, and encouraged them to eat with the staffers in the cafeteria. [C1.] YOUTUBE WINDFALL -- The details are in, and the founders, investors and early employees of YouTube received stakes worth up to hundreds of millions of dollars when their video sharing site was acquired by Google for $1.65 billion in stock late last year. [C2.] A RECORD PROFIT AT LAZARD -- Lazard, the investment bank run by Bruce Wasserstein, said that strength in its merger advisory business helped lift its fourth-quarter profit 50 percent, to a record $85.8 million. The news sent Lazard's shares up to their highest level since the firm went public nearly two years ago. [C3.] CASTING A SHADOW -- Airbus executives showed off their new A380, the world's largest passenger aircraft, by taking 200 journalists on a flight above the snow-capped Pyrenees. One initial impression: This plane is big. [C1.] INFRASTRUCTURE WORK ON THE WEB -- VeriSign is undertaking a $100 million expansion of a crucial part of the system that speeds Web surfers to their destinations [C3.] JOB CUTBACKS AT NORTEL -- Nortel Networks, the large but troubled communications equipment maker, said that it would eliminate more than 3,900 jobs in Europe and North America. [C6.] BHP CHIEF LEAVING -- Charles W. Goodyear, below, the Texan who adroitly steered BHP Billiton, the Australian mining company, through China's bull market for resources, said he would leave as chief executive in December as he reported record half-year earnings and a $10 billion stock buyback. [C6.] STORMY DAY ON THE STREET -- Wall Street ended a fractious session only slightly higher, after falling oil prices hurt energy stocks. A Federal Reserve official's comments also soured the market's mood. [C11.] SMALLER PROFIT AT NEWS CORP. -- The News Corporation, Rupert Murdoch's media company, said that quarterly profit fell 24 percent from a year earlier, when it had a one-time gain from asset sales. Revenue rose 18 percent, partly on the box-office hit ''Borat.'' [C6.] DVD SALES HELP DISNEY EARNINGS -- The Walt Disney Company said that first-quarter profit more than doubled on asset sales and income from last year's two biggest-selling DVD releases, ''Pirates of the Caribbean: Dead Man's Chest'' and ''Cars.'' [C2.] FINANCING GAP AT GROUND ZERO -- Royal & SunAlliance USA, an insurance company that provided coverage for the World Trade Center, may not be able to pay the $250 million claim that the developer Larry A. Silverstein and the Port Authority of New York and New Jersey say they are owed as a result of the 9/11 terrorist attack. [B3.] AIR CARGO SECURITY -- Democrats in Congress are pushing for a requirement that all air cargo be inspected at a level equal to that of checked baggage, but the Transportation Security Administration said security measures already in place are adequate. [A16.] NONPRESCRIPTION DIET DRUG -- The Food and Drug Administration approved the first officially sanctioned weight loss drug to be sold without a prescription. The drug, Alli, is manufactured by GlaxoSmithKline. [A16.] ONLINE BEAUTIFUL BUT BORED -- Marc Jacobs's sleek fall clothes suggest boredom -- with fashion and with the same old thrills. A video and slide show is at nytimes.com/multimedia. D.V.M. SHORTAGE -- A nationwide shortage of livestock veterinarians is causing difficulties for farmers. A video report is at nytimes.com/multimedia. OUTSPOKEN AND AT RISK -- Audio excerpts from Laurie Goodstein's interview with Ayaan Hirsi Ali, a Somali-born Dutch politician who became known as an advocate for women and a critic of Islam, are at nytimes.com/multimedia. RING OF DEBRIS -- Earth's widening belt of clutter puts future space exploration at risk, but the solutions are expensive. An interactive graphic is at nytimes.com/science. BAGHDAD DAY TO DAY -- Saad Eskander's Web diary details the daily hurdles of keeping Iraq's central library open, preserving the surviving archives and books, and staying alive. The diary is at nytimes.com/arts. Business Briefing Articles on these developments are at nytimes.com/business. SARA LEE, THE FOOD and household products maker, said that it lost $62 million in its most recent quarter, largely because of one-time charges. (AP)",
843,http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDF1330F937A15751C0A96F9C8B63,"INSIDE THE TIMES | FEBRUARY 24TH, 2009","International CAREFUL SUPPORT FROM 15,000 FEET",
848,http://query.nytimes.com/gst/fullpage.html?res=9905E3DC1F3FF935A15755C0A9619C8B63,Corrections: For the Record,"A picture caption with a front-page article yesterday about Rupert Murdoch's management of his media company, the News Corporation, misidentified the owner of the British newspaper The Independent. It is owned by Independent News & Media, not by Mr. Murdoch's company.",
853,http://query.nytimes.com/gst/fullpage.html?res=9E03E1DD1F3FF935A15755C0A9619C8B63,Justices Loosen Ad Restrictions In Campaign Law,"The Supreme Court on Monday took a sharp turn away from campaign finance regulation, opening a wide exception to the advertising restrictions that it upheld when the McCain-Feingold law first came before it four years ago. In a splintered 5-to-4 decision, Chief Justice John G. Roberts Jr. said that as interpreted broadly by federal regulators and the law's supporters, the restrictions on television advertisements paid for from corporate or union treasuries in the weeks before an election amounted to censorship of core political speech unless those advertisements explicitly urge a vote for or against a particular candidate.",
61,http://query.nytimes.com/gst/fullpage.html?res=9C0CE7D91330F93AA25757C0A9649D8B63,News Corp. Reduces Rights Of Its Foreign Stockholders,"9:34 a.m. | Updated News Corporation said Wednesday it would suspend half of the voting rights of its non-American shareholders in order to comply with United States government regulations on foreign ownership. The Federal Communications Act limits the ownership and voting power of foreign investors in broadcast stations to no more than 25 percent. In a breach of government rules, News Corporation's foreign investors owned 36 percent of the company's class B voting shares. The company's board said it approved an immediate suspension of 50 percent of foreign shareholders' voting rights.",
1016,http://query.nytimes.com/gst/fullpage.html?res=9B07E0D6163EF930A15752C1A9629C8B63,INSIDE,"Call for a New Board To Review Drug Safety Researchers and editors at The Journal of the American Medical Association called for the creation of a safety board to detect harmful effects of drugs that are already on the market. They said the board should be independent of the Food and Drug Administration and the drug industry. The industry and the F.D.A. disputed the need for such an agency. PAGE A18 Lobbying for Intelligence Bill A number of Congressional Republicans and members of the Sept. 11 commission called on President Bush to force the Defense Department to offer support for the bill overhauling intelligence. PAGE A20 Study Faults Charter Schools Charter schools are less likely to meet state performance standards than public schools, a Department of Education study concluded. The findings held up even when adjusted for race and poverty. PAGE A21 A Deadly Hunting Dispute The killing of six hunters and wounding of two others after a dispute on Sunday has left the North Woods region of Wisconsin dumbfounded. PAGE A16 Replacing Doctors in Africa In rural clinics across Ethiopia and in other parts of Africa, a new corps of health officers is doing the work of doctors in areas where they are scarce. PAGE A4 New Clashes in West Sudan Less than two weeks after Sudanese officials and rebels reached a partial agreement aimed at ending the conflict in Darfur, clashes left at least 25 dead and forced the evacuation of aid workers. PAGE A11",
849,http://query.nytimes.com/gst/fullpage.html?res=9800E0DD123FF933A05753C1A9609C8B63,Corrections,"A picture caption in Business Day on Oct. 21 with an article about the News Corporation winning a crucial shareholder vote on a takeover defense strategy misstated the middle initial of the company's president and chief operating officer. He is Peter A. Chernin, not Peter F. (The error also appeared in articles on May 10, May 14 and May 21.)",
1038,https://www.nytimes.com/2003/12/29/business/media-year-ahead-giving-audience-what-it-wants-but-not-giving-it-away-satellite.html,"MEDIA: The Year Ahead: Giving an Audience What It Wants, but Not Giving It Away -- Satellite TV; A New Murdoch In the Spotlight","Ruffled shareholders of the pay television provider British Sky Broadcasting will be keeping a close eye in the coming months on the company's 31-year-old chief executive, James R. Murdoch, right. After the well-respected Tony Ball resigned in September, Mr. Murdoch was given the chief's job, drawing cries of nepotism. Mr. Murdoch's father, Rupert, is chairman of the News Corporation, which owns 35 percent of BSkyB.",2003/12/29
974,https://www.nytimes.com/2004/01/22/business/market-place-in-surprise-liberty-media-fattens-stake-in-news-corp.html,"Market Place; In Surprise, Liberty Media Fattens Stake in News Corp.","In a move that caught investors and analysts by surprise, the Liberty Media Corporation disclosed yesterday that it had increased its voting stake in the News Corporation to 9.1 percent, making it the second-largest shareholder after the Murdoch family, which controls 30 percent of the vote. Liberty, which is controlled by the entrepreneur John C. Malone, said in a filing with the Securities and Exchange Commission that it had traded a chunk of nonvoting shares for the new voting ones. But the deal, which News Corporation learned of only in the last day or so, according to a company official, will make Liberty the largest equity shareholder, with 17 percent, because it still holds a large number of nonvoting shares.",2004/01/22
963,https://www.nytimes.com/2004/01/23/business/liberty-media-fuels-speculation-by-adding-to-news-corp-stake.html,Liberty Media Fuels Speculation By Adding to News Corp. Stake,"A day after the Liberty Media Corporation, the company controlled by John C. Malone, said it was increasing its voting stake in the News Corporation, investors are still wondering what Mr. Malone is up to. There is at least some explanation for the transaction, in which Liberty swapped part of its nonvoting shares for voting ones. The company has been quietly increasing its stakes in a number of properties where it already has an investment.",2004/01/23
1032,https://www.nytimes.com/2004/02/24/sports/tv-sports-new-murdoch-network-could-challenge-espn.html,New Murdoch Network Could Challenge ESPN,Rupert Murdoch wants to take on ESPN -- again -- with his own national sports cable network. An industry publication reported yesterday that Murdoch is in preliminary discussions with cable operators and the National Football League to create a new network.,2004/02/24
1027,https://www.nytimes.com/2004/03/24/business/the-murdoch-empire-looks-to-italian-tv.html,The Murdoch Empire Looks to Italian TV,"Pay television has always been a losing proposition in Italy, where no company has ever turned a profit at it. Rupert Murdoch is out to change that with Sky Italia. But though Mr. Murdoch, who controls the News Corporation, has created a worldwide media empire, it is not yet clear if he can match his other successes here. Sky Italia is Mr. Murdoch's only television company in continental Europe, making it crucial to the News Corporation's long-term prospects on the Continent.",2004/03/24
956,https://www.nytimes.com/2004/04/07/business/market-place-news-corp-plans-to-follow-its-chief-to-the-united-states.html,News Corp. Plans to Follow Its Chief to the United States,"Rupert Murdoch, who gave up his Australian citizenship 19 years ago to become a United States citizen, plans something similar for the News Corporation, the media empire his family controls. The company, whose holdings include The New York Post and the 20th Century Fox movie studio, will reincorporate in the United States, where it earns about 75 percent of its revenue and profit. News Corporation hopes the move, which includes shifting its primary stock listing to the New York Stock Exchange from the Australian exchange, will lure a wider investor base and give it access to lower-cost capital.",2004/04/07
1007,https://www.nytimes.com/2004/04/08/nyregion/c-corrections-130184.html,Corrections,"A chart in Business Day yesterday with an article about the News Corporation's plan to incorporate in the United States misstated the status of Kenneth E. Cowley, Roderick I. Eddington and Andrew S. B. Knight. They are all current directors, not former directors. (All three are also former executives of the News Corporation.)",2004/04/08
955,https://www.nytimes.com/2004/05/07/business/media-business-advertising-tv-cable-units-drive-profit-up-69-corp.html,TV and Cable Units Drive Profit Up 69% at News Corp.,"News Corporation said yesterday that its fiscal third-quarter profit jumped 69 percent, driven by strong performances at its television and cable units, home to ''American Idol'' and the Fox News Channel. Rupert Murdoch, News Corporation's chief executive, said during a conference call with analysts and reporters yesterday that the company would decide on its next United States cable channel before the end of the year, although he played down speculation that it would start a business news channel to compete with CNBC.",2004/05/07
1036,https://www.nytimes.com/2004/05/10/business/protests-spread-of-nielsen-plan-to-alter-local-ratings-system.html,Protests Spread of Nielsen Plan To Alter Local Ratings System,"The group that had a hand in forcing Nielsen Media Research to postpone changes in the way it gathers ratings data for local television programming in New York plans to challenge the company in Chicago and Los Angeles starting Monday. Representatives of the group, an array of political and community leaders who call themselves the Don't Count Us Out Coalition, say it will organize news conferences and rallies in Los Angeles and Chicago in an effort to dissuade Nielsen from changing its rating system in those cities.",2004/05/10
983,https://www.nytimes.com/2004/06/06/business/news-and-analysis-another-media-kingdom-another-succession-riddle.html,"Another Media Kingdom, Another Succession Riddle","AT a Manhattan screening of ''The Hours'' a year and a half ago, the guest list included two of the movie's stars, Nicole Kidman and Meryl Streep. But at a supper after the screening, the table with the most cachet had neither actress. It had a pair of septuagenarians in suits: Rupert Murdoch, the chairman and chief executive of the News Corporation, and Sumner M. Redstone, the chairman of Viacom. Mr. Murdoch was then 71 and Mr. Redstone was 79 -- ages when most corporate chiefs would be retired and spending time on the golf course. Each man was a billionaire many times over, and each controlled one of the world's most important media empires with a plan to hand over his stock to his children one day.",2004/06/06
1031,https://www.nytimes.com/2004/06/09/business/world-business-briefing-asia-india-software-services-stake-acquired.html,World Business Briefing | Asia: India: Software Services Stake Acquired,"An elec-tronics maker, Flextronics, said it would buy 55 percent of Hughes Software Systems from a unit of the News Corporation for $226 million to add software services to its products. Flextronics, which is based in Singapore and has offices in San Jose, Calif., agreed to pay 547 rupees ($12.15) a share for the stake, a 5 percent premium over the company's closing price on Monday. ''The piece that was missing in the puzzle was software services,'' Ash Bharadwaj, president for design services at Flextronics, said. Hughes Software has two development centers in India and one in Germany; it has 2,400 employees worldwide. Saritha Rai (NYT)",2004/06/09
1042,https://www.nytimes.com/2004/06/23/business/the-media-business-advertising-addenda-nielsen-responds-to-univision-suit.html,Nielsen Responds To Univision Suit,"Nielsen Media Research is firing back at Univision Communications, which filed a lawsuit on June 9 seeking to stop Nielsen from changing the way it measures television ratings in Los Angeles. Nielsen, a unit of VNU, said yesterday that it had filed a response to Univision's request for a preliminary injunction to halt the changes, scheduled to begin July 8. The response, like the Univision lawsuit, was filed in Los Angeles Superior Court. In its response, Nielsen said Univision was trying ''to maintain inflated, less accurate ratings for certain of its programs over those of its competitors whose ratings are rising.''",2004/06/23
1029,https://www.nytimes.com/2004/06/25/business/the-media-business-media-ruling-merely-irritates-big-owners.html,Media Ruling Merely Irritates Big Owners,"Frustration was the dominant emotion among media company executives yesterday as they digested a federal appeals court ruling that largely reversed the Federal Communications Commission's efforts to loosen limits on media ownership. Although no big media company will be forced immediately to divest itself of television or radio stations because of the ruling, they will be stymied for some time in trying to take advantage of the relaxed F.C.C. rules.",2004/06/25
1028,https://www.nytimes.com/2004/06/25/business/world-business-briefing-australia-news-corporation-ruling-supported.html,World Business Briefing | Australia: News Corporation Ruling Supported,"Standard & Poor's said it had majority support for its ruling that the News Corporation, the country's largest company, cannot be listed in an Australian index after it moves its base to New York late this year. S.&P.'s managing director, David Blitzer, said the company could not join the New York Stock Exchange's 500-stock index while retaining its listing on the Australian Stock Exchange's top 200 index on which it accounts for 7 percent of total value. The S.&P. manages both indexes. News Corporation both shareholders will vote in October on the planned move, which the News Corporation chairman, Rupert Murdoch, announced in April. The company said that there were ''compelling benefits'' to the proposal for reincorporating in the United States. John Shaw ( NYT)",2004/06/25
1015,https://www.nytimes.com/2004/07/09/us/2004-campaign-media-murdoch-said-be-source-post-s-gephardt-exclusive.html,Murdoch Is Said to Be Source of Post's Gephardt 'Exclusive',"When The New York Post tore up its front page on Monday night to trumpet an apparent exclusive that Representative Richard A. Gephardt would be Senator John Kerry's running mate, the newspaper based its decision on a very high-ranking source: Rupert Murdoch, the man who controls the company that owns The Post, an employee said yesterday. The Post employee demanded anonymity, saying senior editors had warned that those who discussed the Gephardt gaffe with other news organizations would lose their jobs.",2004/07/09
950,https://www.nytimes.com/2004/07/12/business/mediatalk-news-corp-donors-show-bipartisan-spirit-in-presidential-politics.html,MediaTalk; News Corp. Donors Show Bipartisan Spirit In Presidential Politics,"What do Bill O'Reilly, Sean Hannity and Brit Hume have in common? They all work under a Democratic fund-raiser. Peter Chernin, president and chief operating officer of the News Corporation, parent of the Fox Network, has made contributions to John Kerry, the presumptive Democratic presidential nominee.",2004/07/12
1013,https://www.nytimes.com/2004/07/15/business/nielsen-critics-seize-on-new-ratings-data.html,Nielsen Critics Seize on New Ratings Data,"As Congress prepares to open hearings into Nielsen Media Research's new method for measuring local television audiences, critics say the latest data suggests the system continues to undercount the number of black and Hispanic viewers despite the company's efforts to fine-tune the technology. Nielsen, a unit of VNU, has been the target of a coordinated and well-financed campaign by the News Corporation and black and Hispanic groups against its plans to measure ratings in big cities with electronic devices known as people meters. The people meters would replace less technically advanced set-top boxes and the paper diaries that Nielsen began providing in 1950.",2004/07/15
935,https://www.nytimes.com/2004/07/30/business/company-news-news-corp-extends-contract-of-president-for-5-years.html,NEWS CORP. EXTENDS CONTRACT OF PRESIDENT FOR 5 YEARS,"The News Corporation's president and chief operating officer, Peter Chernin, signed an agreement to remain with the company for an additional five years. Mr. Chernin's new employment contract is effective Aug. 1, News Corporation said. His pay and other details were not disclosed. The company, which is based in Sydney, Australia, and is controlled by Rupert Murdoch, owns media assets including the Fox television networks, 20th Century Fox film studio, and newspapers like The Times of London and The New York Post. Mr. Chernin, 53, joined News Corporation in 1989 as president of entertainment at the Fox broadcast TV network. He became president and chief operating officer in 1996.",2004/07/30
995,https://www.nytimes.com/2004/08/11/business/company-news-board-approves-news-corporation-s-move-to-us.html,BOARD APPROVES NEWS CORPORATION'S MOVE TO U.S.,"The News Corporation, the media company controlled by Rupert Murdoch, said its board unanimously endorsed the company's plan to shift headquarters to the United States from Australia. News Corporation's shareholders will get one share in the United States company for every two shares they now own, the company said in a statement to the Australian Stock Exchange. The News Corporation, which is currently based in Sydney, will have its primary listing in New York and secondary listings in Sydney and London. The plan will be presented to the Securities and Investments Commission of Australia and Australian courts for approval, before shareholders vote on the proposal later this year, the News Corporation said.",2004/08/11
928,https://www.nytimes.com/2004/08/12/business/the-media-business-earnings-increase-7.8-at-news-corp.html,Earnings Increase 7.8% at News Corp.,"The News Corporation, the media company controlled by Rupert Murdoch, said yesterday that fiscal fourth-quarter profit rose 7.8 percent because advertising sales increased at its Fox broadcast network and cable channels like FX. The company said net income rose to $399 million, or 29 cents per American depository receipt, from $370 million, or 24 cents, a year earlier. Sales increased to $5.52 billion.",2004/08/12
1021,https://www.nytimes.com/2004/08/30/business/mediatalk-left-asked-speak-right-but-gatekeeper-wouldn-t-hear-it.html,"MediaTalk; The Left Asked to Speak to the Right, But a Gatekeeper Wouldn't Hear of It","The Fox News Channel, the highest-rated cable news network in the country, arrives this week at the Republican National Convention with an opportunity to serve up ample red meat for its core constituency. A growing number of advertisers would like a piece of that audience, but The Nation, the left-leaning political magazine, will not be among them. Ten days ago, the ad agency for The Nation sent a 60-second commercial to the cable network promoting its brand of political news and commentary as free of White House influence and corporate agendas.",2004/08/30
