fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2006-10-05,0000732717,2006-10-05,8-K,AT&T INC.,99837.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-06-000065.txt
2006-10-23,0000732717,2006-10-23,8-K,AT&T INC.,307421.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-06-000072.txt
2006-11-02,0000732717,2006-11-02,10-Q,AT&T INC.,2384322.0,9.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-06-000074.txt
2006-11-17,0000732717,2006-11-17,8-K,AT&T INC.,2514342.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-06-000076.txt
2006-11-20,0000732717,2006-11-20,8-K,AT&T INC.,85649.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-06-000078.txt
2006-12-29,0000732717,2006-12-29,8-K,AT&T INC.,97327.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0000950123-06-015733.txt
2007-01-24,0000732717,2007-01-24,8-K,AT&T INC.,533991.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000950144-07-000494.txt
2007-01-25,0000732717,2007-01-25,8-K,AT&T INC.,311464.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000002.txt
2007-01-25,0000732717,2007-01-25,8-K,AT&T INC.,14311.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000005.txt
2007-01-30,0000732717,2007-01-30,8-K,AT&T INC.,222282.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000010.txt
2007-02-07,0000732717,2007-02-07,8-K,AT&T INC.,394105.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-07-002240.txt
2007-02-13,0000732717,2007-02-13,8-K,AT&T INC.,207391.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-07-002992.txt
2007-02-26,0000732717,2007-02-26,10-K,AT&T INC.,11728587.0,31.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000015.txt
2007-03-15,0000732717,2007-03-15,8-K,AT&T INC.,109720.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-07-005772.txt
2007-04-18,0000732717,2007-04-18,8-K,AT&T INC.,770587.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000023.txt
2007-04-24,0000732717,2007-04-24,8-K,AT&T INC.,304480.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000025.txt
2007-04-30,0000732717,2007-04-30,8-K,AT&T INC.,16062.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000028.txt
2007-05-04,0000732717,2007-05-04,10-Q,AT&T INC.,1023098.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000030.txt
2007-06-05,0000732717,2007-06-05,8-K,AT&T INC.,15691.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000041.txt
2007-07-02,0000732717,2007-07-02,8-K,AT&T INC.,82939.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000066.txt
2007-07-24,0000732717,2007-07-24,8-K,AT&T INC.,645929.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000068.txt
2007-08-03,0000732717,2007-08-03,10-Q,AT&T INC.,2656646.0,9.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000074.txt
2007-08-31,0000732717,2007-08-31,8-K,AT&T INC.,210944.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-07-193737.txt
2007-10-02,0000732717,2007-10-02,8-K,AT&T INC.,21074.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000081.txt
2007-10-02,0000732717,2007-10-02,8-K,AT&T INC.,22203.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000082.txt
2007-10-16,0000732717,2007-10-16,8-K,AT&T INC.,20244.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000084.txt
2007-10-19,0000732717,2007-10-19,8-K,AT&T INC.,44354.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000089.txt
2007-10-23,0000732717,2007-10-23,8-K,AT&T INC.,1132027.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000092.txt
2007-11-06,0000732717,2007-11-06,10-Q,AT&T INC.,2332883.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000094.txt
2007-11-16,0000732717,2007-11-16,8-K,AT&T INC.,20617.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000098.txt
2007-11-27,0000732717,2007-11-27,8-K,AT&T INC.,19705.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-07-000100.txt
2007-12-07,0000732717,2007-12-07,8-K,AT&T INC.,272297.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-07-261373.txt
2008-01-24,0000732717,2008-01-24,8-K,AT&T INC.,1270976.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000003.txt
2008-01-28,0000732717,2008-01-28,8-K,AT&T INC.,957947.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000005.txt
2008-02-01,0000732717,2008-02-01,8-K,AT&T INC.,412547.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-08-018080.txt
2008-02-27,0000732717,2008-02-27,10-K,AT&T INC.,10196270.0,52.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000012.txt
2008-03-21,0000732717,2008-03-21,8-K,AT&T INC.,33190.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000016.txt
2008-04-03,0000732717,2008-04-03,8-K,AT&T INC.,149357.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-08-005962.txt
2008-04-04,0000732717,2008-04-04,8-K,AT&T INC.,261312.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-08-005984.txt
2008-04-11,0000732717,2008-04-11,8-K,AT&T INC.,501343.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000018.txt
2008-04-18,0000732717,2008-04-18,8-K,AT&T INC.,22046.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000020.txt
2008-04-22,0000732717,2008-04-22,8-K,AT&T INC.,811927.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000024.txt
2008-05-07,0000732717,2008-05-07,10-Q,AT&T INC.,1198352.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000029.txt
2008-05-13,0000732717,2008-05-13,8-K,AT&T INC.,325407.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-08-009378.txt
2008-07-23,0000732717,2008-07-23,8-K,AT&T INC.,1119305.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000056.txt
2008-08-06,0000732717,2008-08-06,10-Q,AT&T INC.,2198757.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000062.txt
2008-08-29,0000732717,2008-08-29,8-K,AT&T INC.,23547.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000065.txt
2008-09-29,0000732717,2008-09-29,8-K,AT&T INC.,22907.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000070.txt
2008-10-22,0000732717,2008-10-22,8-K,AT&T INC.,1076498.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000072.txt
2008-11-05,0000732717,2008-11-05,10-Q,AT&T INC.,2179328.0,9.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000074.txt
2008-11-10,0000732717,2008-11-10,8-K,AT&T INC.,23075.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000076.txt
2008-11-17,0000732717,2008-11-17,8-K,AT&T INC.,211881.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-08-237629.txt
2008-12-04,0000732717,2008-12-04,8-K,AT&T INC.,24633.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-08-000078.txt
2009-01-28,0000732717,2009-01-28,8-K,AT&T INC.,1789701.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000003.txt
2009-01-28,0000732717,2009-01-28,8-K,AT&T INC.,1374320.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000005.txt
2009-02-03,0000732717,2009-02-03,8-K,AT&T INC.,329717.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-09-001694.txt
2009-02-25,0000732717,2009-02-25,10-K,AT&T INC.,10683535.0,40.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000007.txt
2009-04-22,0000732717,2009-04-22,8-K,AT&T INC.,1154640.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000011.txt
2009-04-23,0000732717,2009-04-23,8-K,AT&T INC.,915863.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000014.txt
2009-04-30,0000732717,2009-04-30,8-K,AT&T INC.,395562.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000950134-09-008881.txt
2009-05-07,0000732717,2009-05-07,10-Q,AT&T INC.,1787148.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000016.txt
2009-05-11,0000732717,2009-05-11,8-K,AT&T INC.,25978.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000019.txt
2009-07-15,0000732717,2009-07-15,8-K,AT&T INC.,22859.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000042.txt
2009-07-23,0000732717,2009-07-23,8-K,AT&T INC.,939681.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000046.txt
2009-07-23,0000732717,2009-07-23,8-K,AT&T INC.,773290.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000048.txt
2009-08-05,0000732717,2009-08-05,10-Q,AT&T INC.,5156326.0,38.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000050.txt
2009-08-10,0000732717,2009-08-10,8-K,AT&T INC.,22769.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000053.txt
2009-08-17,0000732717,2009-08-17,8-K,AT&T INC.,22644.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000059.txt
2009-08-28,0000732717,2009-08-28,8-K,AT&T INC.,24254.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000067.txt
2009-08-28,0000732717,2009-08-28,8-K,AT&T INC.,22660.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000068.txt
2009-10-13,0000732717,2009-10-13,8-K,AT&T INC.,25329.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000080.txt
2009-10-22,0000732717,2009-10-22,8-K,AT&T INC.,1027149.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000086.txt
2009-10-22,0000732717,2009-10-22,8-K,AT&T INC.,843420.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000088.txt
2009-11-05,0000732717,2009-11-05,10-Q,AT&T INC.,4359165.0,29.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000091.txt
2009-11-06,0000732717,2009-11-06,8-K,AT&T INC.,23644.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000093.txt
2009-12-14,0000732717,2009-12-14,8-K,AT&T INC.,25044.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000095.txt
2009-12-18,0000732717,2009-12-18,8-K,AT&T INC.,87514.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-09-000097.txt
2010-01-28,0000732717,2010-01-28,8-K,AT&T INC.,1064179.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000002.txt
2010-01-28,0000732717,2010-01-28,8-K,AT&T INC.,884563.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000004.txt
2010-01-29,0000732717,2010-01-29,8-K,AT&T INC.,23100.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000006.txt
2010-02-08,0000732717,2010-02-08,8-K,AT&T INC.,25857.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000009.txt
2010-02-23,0000732717,2010-02-23,8-K,AT&T INC.,23499.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000011.txt
2010-02-25,0000732717,2010-02-25,10-K,AT&T INC.,11060780.0,29.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000013.txt
2010-03-26,0000732717,2010-03-26,8-K,AT&T INC.,23932.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000017.txt
2010-04-09,0000732717,2010-04-09,8-K,AT&T INC.,701633.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000022.txt
2010-04-09,0000732717,2010-04-09,8-K,AT&T INC.,166701.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000023.txt
2010-04-21,0000732717,2010-04-21,8-K,AT&T INC.,653360.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000025.txt
2010-04-21,0000732717,2010-04-21,8-K,AT&T INC.,506718.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000027.txt
2010-05-04,0000732717,2010-05-04,8-K,AT&T INC.,109477.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000029.txt
2010-05-06,0000732717,2010-05-06,10-Q,AT&T INC.,4256506.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000033.txt
2010-05-24,0000732717,2010-05-24,8-K,AT&T INC.,23809.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000039.txt
2010-06-25,0000732717,2010-06-25,8-K,AT&T INC.,336966.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000051.txt
2010-07-22,0000732717,2010-07-22,8-K,AT&T INC.,1136298.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000070.txt
2010-07-22,0000732717,2010-07-22,8-K,AT&T INC.,873093.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000071.txt
2010-07-30,0000732717,2010-07-30,8-K,AT&T INC.,199451.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000950123-10-070522.txt
2010-08-04,0000732717,2010-08-04,8-K,AT&T INC.,65262.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000891836-10-000142.txt
2010-08-06,0000732717,2010-08-06,10-Q,AT&T INC.,14463903.0,15.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000074.txt
2010-08-18,0000732717,2010-08-18,8-K,AT&T INC.,38792.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000950123-10-078836.txt
2010-08-19,0000732717,2010-08-19,8-K,AT&T INC.,22519.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000076.txt
2010-09-02,0000732717,2010-09-02,8-K,AT&T INC.,239015.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000950123-10-083423.txt
2010-09-30,0000732717,2010-09-30,8-K,AT&T INC.,25378.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000082.txt
2010-10-01,0000732717,2010-10-01,8-K,AT&T INC.,23734.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000085.txt
2010-10-21,0000732717,2010-10-21,8-K,AT&T INC.,1155533.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000087.txt
2010-10-21,0000732717,2010-10-21,8-K,AT&T INC.,853670.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000089.txt
2010-11-05,0000732717,2010-11-05,10-Q,AT&T INC.,13500903.0,16.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000091.txt
2010-12-01,0000732717,2010-12-01,8-K,AT&T INC.,28442.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000093.txt
2010-12-07,0000732717,2010-12-07,8-K,AT&T INC.,26595.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000095.txt
2010-12-20,0000732717,2010-12-20,8-K,AT&T INC.,30328.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000101.txt
2010-12-20,0000732717,2010-12-20,8-K,AT&T INC.,1306567.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-10-000102.txt
2011-01-13,0000732717,2011-01-13,8-K,AT&T INC.,1124722.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000004.txt
2011-01-27,0000732717,2011-01-27,8-K,AT&T INC.,1192097.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000008.txt
2011-01-27,0000732717,2011-01-27,8-K,AT&T INC.,852235.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000010.txt
2011-03-01,0000732717,2011-03-01,10-K,AT&T INC.,38688376.0,24.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000014.txt
2011-03-07,0000732717,2011-03-07,8-K,AT&T INC.,25999.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000016.txt
2011-03-21,0000732717,2011-03-21,8-K,AT&T INC.,90168.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-11-071855.txt
2011-03-21,0000732717,2011-03-21,8-K,AT&T INC.,602551.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-11-072458.txt
2011-03-31,0000732717,2011-03-31,8-K,AT&T INC.,522672.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-11-084973.txt
2011-04-20,0000732717,2011-04-20,8-K,AT&T INC.,790286.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000035.txt
2011-04-20,0000732717,2011-04-20,8-K,AT&T INC.,558177.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000038.txt
2011-04-29,0000732717,2011-04-29,8-K,AT&T INC.,268028.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000950123-11-041635.txt
2011-05-05,0000732717,2011-05-05,8-K,AT&T INC.,143333.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000041.txt
2011-05-06,0000732717,2011-05-06,10-Q,AT&T INC.,6580397.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-11-130267.txt
2011-06-27,0000732717,2011-06-27,8-K,AT&T INC.,89129.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000061.txt
2011-07-21,0000732717,2011-07-21,8-K,AT&T INC.,1152678.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000064.txt
2011-07-21,0000732717,2011-07-21,8-K,AT&T INC.,861364.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000066.txt
2011-07-21,0000732717,2011-07-21,8-K,AT&T INC.,861337.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000069.txt
2011-08-01,0000732717,2011-08-01,8-K,AT&T INC.,29610.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000072.txt
2011-08-05,0000732717,2011-08-05,10-Q,AT&T INC.,7844239.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-11-211863.txt
2011-08-18,0000732717,2011-08-18,8-K,AT&T INC.,362025.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-11-226167.txt
2011-09-01,0000732717,2011-09-01,8-K,AT&T INC.,30350.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000078.txt
2011-09-08,0000732717,2011-09-08,8-K,AT&T INC.,24963.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000080.txt
2011-10-20,0000732717,2011-10-20,8-K,AT&T INC.,1205923.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000086.txt
2011-10-20,0000732717,2011-10-20,8-K,AT&T INC.,881039.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000088.txt
2011-10-27,0000732717,2011-10-27,8-K,AT&T INC.,22069.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000090.txt
2011-11-03,0000732717,2011-11-03,10-Q,AT&T INC.,8791301.0,13.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000094.txt
2011-11-25,0000732717,2011-11-25,8-K,AT&T INC.,26704.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000097.txt
2011-11-29,0000732717,2011-11-29,8-K,AT&T INC.,22858.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000099.txt
2011-12-07,0000732717,2011-12-07,8-K,AT&T INC.,25214.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000102.txt
2011-12-16,0000732717,2011-12-16,8-K,AT&T INC.,286327.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000107.txt
2011-12-19,0000732717,2011-12-19,8-K,AT&T INC.,1468616.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000109.txt
2011-12-20,0000732717,2011-12-20,8-K,AT&T INC.,51840.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000113.txt
2011-12-29,0000732717,2011-12-29,8-K,AT&T INC.,20643.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-11-000115.txt
2012-01-13,0000732717,2012-01-13,8-K,AT&T INC.,21327.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000006.txt
2012-01-13,0000732717,2012-01-13,8-K,AT&T INC.,23470.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000008.txt
2012-01-26,0000732717,2012-01-26,8-K,AT&T INC.,1438739.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000011.txt
2012-01-26,0000732717,2012-01-26,8-K,AT&T INC.,925506.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000013.txt
2012-02-13,0000732717,2012-02-13,8-K,AT&T INC.,372913.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-055727.txt
2012-02-24,0000732717,2012-02-24,10-K,AT&T INC.,26485348.0,54.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000025.txt
2012-02-29,0000732717,2012-02-29,8-K,AT&T INC.,22840.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000027.txt
2012-04-24,0000732717,2012-04-24,8-K,AT&T INC.,625985.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000031.txt
2012-04-24,0000732717,2012-04-24,8-K,AT&T INC.,423730.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000032.txt
2012-05-02,0000732717,2012-05-02,8-K,AT&T INC.,74472.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000034.txt
2012-05-04,0000732717,2012-05-04,10-Q,AT&T INC.,5652380.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000037.txt
2012-05-29,0000732717,2012-05-29,8-K,AT&T INC.,26263.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000039.txt
2012-05-29,0000732717,2012-05-29,8-K,AT&T INC.,295324.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-250371.txt
2012-06-07,0000732717,2012-06-07,8-K,AT&T INC.,338469.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000042.txt
2012-06-14,0000732717,2012-06-14,8-K,AT&T INC.,299136.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-270874.txt
2012-06-29,0000732717,2012-06-29,8-K,AT&T INC.,23635.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000063.txt
2012-07-24,0000732717,2012-07-24,8-K,AT&T INC.,1376502.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000066.txt
2012-07-24,0000732717,2012-07-24,8-K,AT&T INC.,1136363.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000068.txt
2012-08-03,0000732717,2012-08-03,10-Q,AT&T INC.,8405673.0,15.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000073.txt
2012-08-13,0000732717,2012-08-13,8-K,AT&T INC.,24602.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000075.txt
2012-10-19,0000732717,2012-10-19,8-K,AT&T INC.,276291.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000080.txt
2012-10-24,0000732717,2012-10-24,8-K,AT&T INC.,1530517.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000083.txt
2012-10-24,0000732717,2012-10-24,8-K,AT&T INC.,805470.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000085.txt
2012-11-02,0000732717,2012-11-02,10-Q,AT&T INC.,7494481.0,12.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000088.txt
2012-11-16,0000732717,2012-11-16,8-K,AT&T INC.,114055.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-472897.txt
2012-11-30,0000732717,2012-11-30,8-K,AT&T INC.,198925.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-487229.txt
2012-12-04,0000732717,2012-12-04,8-K,AT&T INC.,240185.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-490742.txt
2012-12-11,0000732717,2012-12-11,8-K,AT&T INC.,370075.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-498154.txt
2012-12-12,0000732717,2012-12-12,8-K,AT&T INC.,1022558.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-499645.txt
2012-12-17,0000732717,2012-12-17,8-K,AT&T INC.,240120.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-504870.txt
2012-12-18,0000732717,2012-12-18,8-K,AT&T INC.,572067.0,9.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-12-505129.txt
2013-01-17,0000732717,2013-01-17,8-K,AT&T INC.,27000.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000004.txt
2013-01-24,0000732717,2013-01-24,8-K,AT&T INC.,1404332.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000007.txt
2013-01-24,0000732717,2013-01-24,8-K,AT&T INC.,858502.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000008.txt
2013-01-25,0000732717,2013-01-25,8-K,AT&T INC.,25392.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000010.txt
2013-02-04,0000732717,2013-02-04,8-K,AT&T INC.,22934.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000012.txt
2013-02-12,0000732717,2013-02-12,8-K,AT&T INC.,291490.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-051768.txt
2013-02-22,0000732717,2013-02-22,10-K,AT&T INC.,22401733.0,23.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-13-000017.txt
2013-03-05,0000732717,2013-03-05,8-K,AT&T INC.,211754.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-091472.txt
2013-03-13,0000732717,2013-03-13,8-K,AT&T INC.,315887.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-13-105360.txt
