fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2012-05-01,0000813828,2012-05-01,8-K,CBS CORP,514895.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-12-031383.txt
2012-05-04,0000813828,2012-05-04,8-K,CBS CORP,34845.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-12-000003.txt
2012-05-31,0000813828,2012-05-31,8-K,CBS CORP,51403.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-12-000005.txt
2012-06-15,0000813828,2012-06-15,8-K,CBS CORP,282410.0,5.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-12-272326.txt
2012-08-02,0000813828,2012-08-02,10-Q,CBS CORP,10663739.0,14.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-12-007699.txt
2012-08-02,0000813828,2012-08-02,8-K,CBS CORP,656713.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-12-053721.txt
2012-10-18,0000813828,2012-10-18,8-K,CBS CORP,20987.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-12-426789.txt
2012-11-07,0000813828,2012-11-07,10-Q,CBS CORP,10846927.0,13.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-12-010188.txt
2012-11-07,0000813828,2012-11-07,8-K,CBS CORP,774608.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-12-075339.txt
2013-02-07,0000813828,2013-02-07,8-K,CBS CORP,342568.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-008464.txt
2013-02-14,0000813828,2013-02-14,8-K,CBS CORP,928961.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-010854.txt
2013-02-15,0000813828,2013-02-15,10-K,CBS CORP,26507110.0,20.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-13-001192.txt
2013-03-21,0000813828,2013-03-21,8-K,CBS CORP,779265.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-022964.txt
2013-05-01,0000813828,2013-05-01,10-Q,CBS CORP,9494112.0,12.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-13-005254.txt
2013-05-01,0000813828,2013-05-01,8-K,CBS CORP,568457.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-035961.txt
2013-05-30,0000813828,2013-05-30,8-K,CBS CORP,75626.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-045810.txt
2013-06-07,0000813828,2013-06-07,8-K,CBS CORP,72044.0,4.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-047753.txt
2013-06-13,0000813828,2013-06-13,8-K,CBS CORP,38159.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-049032.txt
2013-07-31,0000813828,2013-07-31,10-Q,CBS CORP,19073851.0,19.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-13-007929.txt
2013-07-31,0000813828,2013-07-31,8-K,CBS CORP,1200557.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-058356.txt
2013-11-06,0000813828,2013-11-06,10-Q,CBS CORP,13853873.0,12.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-13-010325.txt
2013-11-06,0000813828,2013-11-06,8-K,CBS CORP,874365.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-081681.txt
2013-11-12,0000813828,2013-11-12,8-K,CBS CORP,51912.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-13-083694.txt
2014-02-06,0000813828,2014-02-06,8-K,CBS CORP,31461.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-14-038766.txt
2014-02-12,0000813828,2014-02-12,8-K,CBS CORP,902676.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-14-009036.txt
2014-02-14,0000813828,2014-02-14,10-K,CBS CORP,28653080.0,21.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-14-000934.txt
2014-05-08,0000813828,2014-05-08,10-Q,CBS CORP,11085686.0,12.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-14-004748.txt
2014-05-08,0000813828,2014-05-08,8-K,CBS CORP,425068.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-14-036495.txt
2014-05-28,0000813828,2014-05-28,8-K,CBS CORP,28219.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-14-215266.txt
2014-06-17,0000813828,2014-06-17,8-K,CBS CORP,26144.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-14-239333.txt
2014-07-11,0000813828,2014-07-11,8-K,CBS CORP,12893.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-14-266198.txt
2014-07-22,0000813828,2014-07-22,8-K,CBS CORP,794535.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-14-000005.txt
2014-08-07,0000813828,2014-08-07,10-Q,CBS CORP,13921170.0,12.0,https://www.sec.gov/Archives/edgar/data/813828/0001047469-14-006759.txt
2014-08-07,0000813828,2014-08-07,8-K,CBS CORP,605120.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-14-058255.txt
2014-08-08,0000813828,2014-08-08,8-K,CBS CORP,29005533.0,11.0,https://www.sec.gov/Archives/edgar/data/813828/0001104659-14-058838.txt
2014-08-15,0000813828,2014-08-15,8-K,CBS CORP,282579.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000950157-14-000830.txt
2014-08-19,0000813828,2014-08-19,8-K,CBS CORP,338585.0,6.0,https://www.sec.gov/Archives/edgar/data/813828/0000950157-14-000841.txt
2014-11-05,0000813828,2014-11-05,8-K,CBS CORP,749307.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-14-000017.txt
2014-11-05,0000813828,2014-11-05,10-Q,CBS CORP,18944690.0,12.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-14-000018.txt
2014-12-04,0000813828,2014-12-04,8-K,CBS CORP,30743.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-14-000020.txt
2014-12-12,0000813828,2014-12-12,8-K,CBS CORP,19989.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-14-441354.txt
2014-12-17,0000813828,2014-12-17,8-K,CBS CORP,99074.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-14-445291.txt
2015-01-12,0000813828,2015-01-12,8-K,CBS CORP,277713.0,6.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-15-008265.txt
2015-02-12,0000813828,2015-02-12,8-K,CBS CORP,849776.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000006.txt
2015-02-13,0000813828,2015-02-13,10-K,CBS CORP,40317174.0,28.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000009.txt
2015-05-07,0000813828,2015-05-07,8-K,CBS CORP,324581.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000017.txt
2015-05-07,0000813828,2015-05-07,10-Q,CBS CORP,13737164.0,13.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000018.txt
2015-05-26,0000813828,2015-05-26,8-K,CBS CORP,72194.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000028.txt
2015-07-10,0000813828,2015-07-10,8-K,CBS CORP,218899.0,5.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-15-250258.txt
2015-08-05,0000813828,2015-08-05,8-K,CBS CORP,558080.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000044.txt
2015-08-05,0000813828,2015-08-05,10-Q,CBS CORP,12252394.0,13.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000045.txt
2015-11-03,0000813828,2015-11-03,8-K,CBS CORP,704395.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000052.txt
2015-11-03,0000813828,2015-11-03,10-Q,CBS CORP,12573441.0,13.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-15-000053.txt
2016-02-04,0000813828,2016-02-04,8-K,CBS CORP,43795.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000055.txt
2016-02-11,0000813828,2016-02-11,8-K,CBS CORP,734661.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000062.txt
2016-02-16,0000813828,2016-02-16,10-K,CBS CORP,27364258.0,117.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000065.txt
2016-02-26,0000813828,2016-02-26,8-K,CBS CORP,26381.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000067.txt
2016-05-03,0000813828,2016-05-03,8-K,CBS CORP,397711.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000072.txt
2016-05-04,0000813828,2016-05-04,10-Q,CBS CORP,9564707.0,65.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000075.txt
2016-05-31,0000813828,2016-05-31,8-K,CBS CORP,66400.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000077.txt
2016-06-10,0000813828,2016-06-10,8-K,CBS CORP,829799.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000080.txt
2016-07-11,0000813828,2016-07-11,8-K,CBS CORP,217600.0,5.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-16-645352.txt
2016-07-28,0000813828,2016-07-28,8-K,CBS CORP,593683.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000087.txt
2016-07-28,0000813828,2016-07-28,10-Q,CBS CORP,11687357.0,63.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000088.txt
2016-10-07,0000813828,2016-10-07,8-K,CBS CORP,25891.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000094.txt
2016-10-14,0000813828,2016-10-14,8-K,CBS CORP,172854.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000099.txt
2016-10-18,0000813828,2016-10-20,8-K,CBS CORP,1760327.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-16-740908.txt
2016-11-03,0000813828,2016-11-03,8-K,CBS CORP,625960.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000104.txt
2016-11-03,0000813828,2016-11-03,10-Q,CBS CORP,12610545.0,65.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-16-000106.txt
2017-02-02,0000813828,2017-02-02,8-K,CBS CORP,119248.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-028280.txt
2017-02-02,0000813828,2017-02-02,8-K,CBS CORP,2381952.0,6.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-029329.txt
2017-02-15,0000813828,2017-02-15,8-K,CBS CORP,1132974.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000003.txt
2017-02-17,0000813828,2017-02-17,10-K,CBS CORP,28654045.0,116.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000005.txt
2017-05-04,0000813828,2017-05-04,8-K,CBS CORP,519715.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000011.txt
2017-05-04,0000813828,2017-05-04,10-Q,CBS CORP,12705001.0,69.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000013.txt
2017-05-24,0000813828,2017-05-24,8-K,CBS CORP,84635.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000016.txt
2017-07-03,0000813828,2017-07-03,8-K,CBS CORP,298903.0,6.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-221169.txt
2017-07-10,0000813828,2017-07-10,8-K,CBS CORP,52870.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-225228.txt
2017-07-24,0000813828,2017-07-24,8-K,CBS CORP,41059.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000022.txt
2017-07-28,0000813828,2017-07-28,8-K,CBS CORP,29951.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000025.txt
2017-08-07,0000813828,2017-08-07,8-K,CBS CORP,739852.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000030.txt
2017-08-07,0000813828,2017-08-07,10-Q,CBS CORP,14621469.0,82.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000031.txt
2017-08-09,0000813828,2017-08-09,8-K,CBS CORP,47605.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000033.txt
2017-09-13,0000813828,2017-09-13,8-K,CBS CORP,44192.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-283794.txt
2017-10-19,0000813828,2017-10-19,8-K,CBS CORP,47002.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000035.txt
2017-10-19,0000813828,2017-10-19,8-K,CBS CORP,64742.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-313921.txt
2017-11-01,0000813828,2017-11-01,8-K,CBS CORP,42133.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-329440.txt
2017-11-02,0000813828,2017-11-02,8-K,CBS CORP,879894.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000039.txt
2017-11-03,0000813828,2017-11-03,8-K,CBS CORP,261533.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000043.txt
2017-11-03,0000813828,2017-11-03,8-K,CBS CORP,342471.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000045.txt
2017-11-06,0000813828,2017-11-06,10-Q,CBS CORP,15746489.0,87.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000048.txt
2017-11-09,0000813828,2017-11-09,8-K,CBS CORP,25254.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-338971.txt
2017-11-13,0000813828,2017-11-13,8-K,CBS CORP,50860.0,5.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-341153.txt
2017-11-15,0000813828,2017-11-15,8-K,CBS CORP,50934.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-343120.txt
2017-11-17,0000813828,2017-11-17,8-K,CBS CORP,29551.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-17-000050.txt
2017-11-20,0000813828,2017-11-20,8-K,CBS CORP,890592.0,6.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-348134.txt
2017-11-22,0000813828,2017-11-22,8-K,CBS CORP,1159759.0,16.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-17-350719.txt
2018-01-12,0000813828,2018-01-12,8-K,CBS CORP,29016.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000006.txt
2018-02-01,0000813828,2018-02-01,8-K,CBS CORP,132826.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000010.txt
2018-02-15,0000813828,2018-02-15,8-K,CBS CORP,1157972.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000016.txt
2018-02-20,0000813828,2018-02-20,10-K,CBS CORP,29133841.0,146.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000018.txt
2018-05-03,0000813828,2018-05-03,8-K,CBS CORP,497575.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000023.txt
2018-05-04,0000813828,2018-05-04,10-Q,CBS CORP,11305148.0,90.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000026.txt
2018-05-14,0000813828,2018-05-14,8-K,CBS CORP,22039.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000898822-18-000031.txt
2018-05-18,0000813828,2018-05-21,8-K,CBS CORP,31822.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000898822-18-000033.txt
2018-05-22,0000813828,2018-05-22,8-K,CBS CORP,28232.0,2.0,https://www.sec.gov/Archives/edgar/data/813828/0000898822-18-000035.txt
2018-06-06,0000813828,2018-06-06,8-K,CBS CORP,20086.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0000898822-18-000039.txt
2018-07-30,0000813828,2018-07-30,8-K,CBS CORP,46323.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000898822-18-000049.txt
2018-08-02,0000813828,2018-08-02,8-K,CBS CORP,720768.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000034.txt
2018-08-02,0000813828,2018-08-02,10-Q,CBS CORP,14280193.0,89.0,https://www.sec.gov/Archives/edgar/data/813828/0000813828-18-000036.txt
2018-09-10,0000813828,2018-09-10,8-K,CBS CORP,277289.0,6.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-18-269601.txt
2018-09-27,0000813828,2018-09-27,8-K,CBS CORP,63187.0,3.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-18-285652.txt
2018-09-27,0000813828,2018-09-27,8-K,CBS CORP,115909.0,4.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-18-285653.txt
2018-09-28,0000813828,2018-09-28,8-K,CBS CORP,14944.0,1.0,https://www.sec.gov/Archives/edgar/data/813828/0001193125-18-287502.txt
