fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2000-03-01,0000732712,2000-03-01,8-K,BELL ATLANTIC CORP,6856.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0001036050-00-000287.txt
2000-04-05,0000732712,2000-04-05,8-K,BELL ATLANTIC CORP,13420.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0001036050-00-000555.txt
2000-04-17,0000732712,2000-04-17,8-K,BELL ATLANTIC CORP,6437.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0001036050-00-000639.txt
2000-04-26,0000732712,2000-04-26,8-K,BELL ATLANTIC CORP,62064.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0001036050-00-000707.txt
2000-05-12,0000732712,2000-05-12,10-Q,BELL ATLANTIC CORP,157235.0,4.0,https://www.sec.gov/Archives/edgar/data/732712/0000950109-00-002156.txt
2000-06-30,0000732712,2000-06-30,8-K,BELL ATLANTIC CORP,90829.0,6.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-005461.txt
2000-07-21,0000732712,2000-07-21,8-K,BELL ATLANTIC CORP,11562.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-005844.txt
2000-08-08,0000732712,2000-08-08,8-K,BELL ATLANTIC CORP,14904.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0001036050-00-001423.txt
2000-08-14,0000732712,2000-08-14,10-Q,BELL ATLANTIC CORP,240134.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-007067.txt
2000-08-29,0000732712,2000-08-29,8-K,BELL ATLANTIC CORP,25258.0,4.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-007474.txt
2000-09-08,0000732712,2000-09-08,8-K,BELL ATLANTIC CORP,9164.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-007702.txt
2000-11-14,0000732712,2000-11-14,10-Q,VERIZON COMMUNICATIONS INC,1179779.0,10.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-009772.txt
2000-11-30,0000732712,2000-11-30,8-K,VERIZON COMMUNICATIONS INC,10786.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-00-010188.txt
2001-02-01,0000732712,2001-02-01,8-K,VERIZON COMMUNICATIONS INC,76944.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-000656.txt
2001-02-07,0000732712,2001-02-07,8-K,VERIZON COMMUNICATIONS INC,14445.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-000809.txt
2001-03-28,0000732712,2001-03-28,8-K,VERIZON COMMUNICATIONS INC,7443.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-002703.txt
2001-04-25,0000732712,2001-04-25,8-K,VERIZON COMMUNICATIONS INC,61392.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-500722.txt
2001-05-09,0000732712,2001-05-09,8-K,VERIZON COMMUNICATIONS INC,11018.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-501324.txt
2001-05-15,0000732712,2001-05-15,10-Q,VERIZON COMMUNICATIONS INC,137807.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-501758.txt
2001-06-05,0000732712,2001-06-05,8-K,VERIZON COMMUNICATIONS INC,4556.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-502836.txt
2001-07-31,0000732712,2001-07-31,8-K,VERIZON COMMUNICATIONS INC,85535.0,4.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-504484.txt
2001-08-02,0000732712,2001-08-02,8-K,VERIZON COMMUNICATIONS INC,6933.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-504570.txt
2001-08-14,0000732712,2001-08-14,10-Q,VERIZON COMMUNICATIONS INC,153438.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-505380.txt
2001-10-04,0000732712,2001-10-04,8-K,VERIZON COMMUNICATIONS INC,12854.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-507019.txt
2001-10-30,0000732712,2001-10-30,8-K,VERIZON COMMUNICATIONS INC,82842.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-507762.txt
2001-11-14,0000732712,2001-11-14,10-Q,VERIZON COMMUNICATIONS INC,179081.0,2.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-01-508652.txt
2002-01-09,0000732712,2002-01-09,8-K,VERIZON COMMUNICATIONS INC,19080.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/0000950134-02-000116.txt
